"Date","Type","Category","Subcategory","Vendor","Payment","Currency","Amount","Note","ID"
"24/11/2015","Rudík","Household","Furniture & Equipments","Bauhaus","Debit Card","CZK","-687.0","Desky stul","8BE3C235-75C0-409D-91FD-8C0B1B09F86A"
"24/11/2015","Rudík","Personal","Gifts","None","Debit Card","CZK","-158.0",,"1872CEE4-62E5-43D9-9C93-18205AD538DF"
"24/11/2015","Rudík","Household","Groceries","Kaufland","Cash","CZK","-164.0",,"0CDD6067-CDD4-4831-945D-6C66E6912EAD"
"24/11/2015","Rudík","Household","Furniture & Equipments","Kaufland","Debit Card","CZK","-160.0",,"D6BC9BA6-1318-46E8-8764-A3CB40FCB5EA"
"24/11/2015","Rudík","Personal","Transportation","None","Debit Card","CZK","-1370.0",,"0F2EBB47-CCF8-4E87-A144-70149C640363"
"25/11/2015","Rudík","Personal","Fees","Vodafone","Direct Debit","CZK","-1005.0",,"11E07BB5-1E96-43C4-A1CA-A0BE8544CA9B"
"25/11/2015","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-650.0","Ples","8B981AEA-85E4-47F2-92C5-4D775B1C53CE"
"26/11/2015","Rudík","Household","Groceries","Albert","Debit Card","CZK","-136.0",,"D8298605-4EE0-49C4-A823-E8FDDCFEE6F9"
"28/11/2015","Rudík","Meals","Restaurant","None","Debit Card","CZK","-280.0",,"DEEC5DF2-CA6B-4F0D-B88D-48B60964C572"
"28/11/2015","Rudík","Entertainment","Other","None","Debit Card","CZK","-220.0","Sportka","9533D642-7E9F-4ADC-A29F-5A55ACBAB601"
"28/11/2015","Rudík","Household","Furniture & Equipments","None","Debit Card","CZK","-120.0","Trhy","2956921F-0407-4133-8A2E-05F077FE98F2"
"28/11/2015","Rudík","Household","Groceries","None","Debit Card","CZK","-366.0",,"E8D52765-DE9C-42BC-BBC3-396144ADC35D"
"30/11/2015","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-110.0",,"F8932B2C-BE2D-43C5-9E22-122ED05D175D"
"30/11/2015","Rudík","Personal","Gifts","None","Debit Card","CZK","-196.0",,"D1C63D2C-C5CE-44DE-ABBE-461D70914484"
"30/11/2015","Rudík","Personal","Other","None","Debit Card","CZK","-151.0","Parker","405E3957-2145-429E-85CC-C77394A2571F"
"01/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-16.0",,"57F526FE-0114-43FB-9A92-2DF8E55C4EAC"
"01/12/2015","Rudík","Household","Furniture & Equipments","Hornbach","Debit Card","CZK","-299.0",,"7B45B627-D3FF-4508-A0CE-1FCA522523EC"
"01/12/2015","Rudík","Entertainment","Party & Pub","None","Cash","CZK","-1000.0","Zaloha silvar","3EBA1301-182C-4248-BFE4-3E3F962DD152"
"01/12/2015","Rudík","Meals","Restaurant","None","Debit Card","CZK","-124.0",,"C10D554A-8CCF-462E-8F66-7524DA8CBFD2"
"02/12/2015","Rudík","Investments","Insurance","Aegon","Account Transfer","CZK","-1150.0",,"06E39F38-BAB9-4B22-93F6-445BC2D98537"
"02/12/2015","Rudík","Electronics","Phone & phone stuff","Aliexpress","Debit Card","CZK","-213.28","USD 10.78, rate: 19.78500000","39590A63-996E-45D6-975C-0D36D82650FD"
"02/12/2015","Rudík","Electronics","Phone & phone stuff","Apple Inc.","Debit Card","CZK","-22900.0","Iphone 6s","31F7289D-D03C-4B57-B2A6-77BAD170A570"
"02/12/2015","Rudík","Household","Maintenance & Repairs","Hornbach","Debit Card","CZK","-99.0",,"D830B65C-8451-4FE6-88AF-8A328920F650"
"04/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-99.0",,"A46E01AE-93C1-456F-B609-866B18B26F3A"
"04/12/2015","Rudík","Entertainment","Culture","None","Debit Card","CZK","-300.0",,"48E8DF0E-66BE-45AC-8F7B-D354716842AD"
"04/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-46.0",,"3F6221E1-89B7-4E4E-972E-2D004B84FBE3"
"05/12/2015","Rudík","Personal","Gifts","None","Debit Card","CZK","-1590.0","Katka woox kabat","551CFFA9-5A86-4D27-9C5A-9CDA21FB0336"
"05/12/2015","Rudík","Fashion","Clothes","None","Debit Card","CZK","-180.0","Trenky","541F04D2-EE10-4D5C-9951-76F1D2023456"
"05/12/2015","Rudík","Fashion","Clothes","None","Debit Card","CZK","-100.0","Tricka","496D92C1-07E8-428E-8A6B-4C7FF513C5ED"
"05/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-70.0",,"36B346D4-7BC0-4994-9507-E0ED1634AEC0"
"05/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-80.0",,"1E41A07E-505A-4B24-804F-7B7740993AA3"
"05/12/2015","Rudík","Household","Maintenance & Repairs","Hornbach","Debit Card","CZK","-320.0",,"23C29E99-C51F-45EB-82E5-CA389B03C4B1"
"05/12/2015","Rudík","Electronics","Phone & phone stuff","None","Debit Card","CZK","-200.0","Kabel","401F5C9F-232C-47E4-A449-3CCED4470A40"
"05/12/2015","Rudík","Household","Furniture & Equipments","Lidl","Debit Card","CZK","-138.0",,"84A3C0D8-8993-4806-9B78-4D944F989B03"
"06/12/2015","Rudík","Household","Furniture & Equipments","Ikea","Debit Card","CZK","-89.0",,"F5F3B736-726A-4EFF-8A2F-FFE4731370CC"
"07/12/2015","Rudík","Household","Groceries","Albert","Debit Card","CZK","-49.0",,"8998CE6E-E388-4576-9ACD-9E15441934F3"
"08/12/2015","Rudík","Household","Groceries","Albert","Debit Card","CZK","-73.0",,"C5F5E4AC-1438-41D9-B269-EAEFDCE6EA93"
"09/12/2015","Rudík","Car","Fuel","None","Debit Card","CZK","-1000.0",,"BCDCFE91-0FE4-4EEF-87BA-0C0167EF72E6"
"09/12/2015","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-295.0",,"F63BF71C-8FC2-4BA4-A0C2-49E494A363F7"
"09/12/2015","Rudík","Meals","Restaurant","None","Debit Card","CZK","-95.0",,"D42D7C62-78FE-49D7-BC3E-F04BD2A69A06"
"09/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-20.0",,"991B15EA-5213-47F7-9EDC-7A89393A4212"
"10/12/2015","Rudík","Sport","Fees","None","Debit Card","CZK","-90.0",,"BD1FA458-A77C-4947-A180-456E479A4255"
"10/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-40.0",,"7D50F256-6E2A-48FD-A655-8FBE3013772C"
"11/12/2015","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-260.0",,"FFEAA184-EE41-493E-AFA6-D7ECEBEE3D38"
"11/12/2015","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-30.0",,"B547989C-3AFD-452C-86ED-7A949D3A03E4"
"12/12/2015","Rudík","Car","Fuel","None","Debit Card","CZK","-380.0",,"C9843C32-3979-47E5-9517-D8558A5CA157"
"12/12/2015","Rudík","Personal","Gifts","None","Account Transfer","CZK","-550.0","Katka masaz","D152B980-301D-4D20-963D-551F9140564A"
"12/12/2015","Rudík","Personal","Gifts","None","Account Transfer","CZK","-1200.0","Vina","55799FEE-30E3-412F-B976-7C025F2AA810"
"12/12/2015","Rudík","Income","Salary","None","Account Transfer","CZK","13783.0","Travel exp","332760D7-5E05-42EF-89AF-C74E329FF2E4"
"13/12/2015","Rudík","Household","Groceries","Tesco","Debit Card","CZK","-286.0",,"3A9B077A-F7B1-4587-91A3-67F47BC52ACE"
"13/12/2015","Rudík","Personal","Gifts","Albi","Debit Card","CZK","-449.0",,"680E2428-267A-40A5-A24D-E56C1EA59ACB"
"13/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-182.0",,"2A807404-854E-4E4E-9D96-F2FB9B37F5FF"
"14/12/2015","Rudík","Income","Other","None","Debit Card","CZK","3000.0",,"F2CFA9D4-DBAF-49FB-BCEE-8A07899DB98C"
"14/12/2015","Rudík","Income","Other","None","Debit Card","CZK","-6000.0","Zari - prosinec","D3B72D1F-5D83-404B-8E4E-B6679C4A661B"
"14/12/2015","Rudík","Income","Salary","None","Account Transfer","CZK","49876.0",,"FE9CA4DE-682B-4F24-A1D9-ED54C6E0DA14"
"15/12/2015","Rudík","Household","Mortgage","KB","Direct Debit","CZK","-7603.0",,"71F0739E-3146-45CB-AB8A-DCFD5E41D9C5"
"15/12/2015","Rudík","Household","Services & Other fees","Eon","Direct Debit","CZK","-550.0",,"14BEC92E-E9D4-4711-B427-2E89B0599C9B"
"15/12/2015","Rudík","Household","Medicine","None","Debit Card","CZK","-334.0","Bepanten","BC958CF7-8C31-4DFB-9A91-DC12F16833D9"
"15/12/2015","Rudík","Household","Medicine","None","Debit Card","CZK","-750.0","Znamenka","CEE4C87A-9836-49FD-A6DB-95C30DB19056"
"15/12/2015","Rudík","Personal","Other","None","Debit Card","CZK","-44.0","Post","2BFF2491-D79B-4A88-9B87-BD4220890658"
"15/12/2015","Rudík","Household","Groceries","None","Debit Card","CZK","-161.89","EUR 5.99, rate: 27.02590000","C348C484-1277-46D6-A4F3-B7FFB0DE24AB"
"16/12/2015","Rudík","Household","Services & Other fees","None","Account Transfer","CZK","5000.0","Katka","D1C998A8-7F6A-418F-A98A-D4BE2D8F9565"
"18/12/2015","Rudík","Investments","Investments","Conseq","Account Transfer","CZK","-3500.0",,"FFD53A26-49E7-460F-A843-167CE9F24E79"
"18/12/2015","Rudík","Household","Services & Other fees","None","Account Transfer","CZK","-4281.0",,"1DB108A1-8815-40F5-A833-F8F7AB4B50CD"
"18/12/2015","Rudík","Fashion","Clothes","None","Debit Card","CZK","-55.0",,"AB78A9B2-FAF0-4447-A025-444399B9C212"
"18/12/2015","Rudík","Meals","Restaurant","None","Debit Card","CZK","-360.0",,"7D5D033F-3D1D-44E9-ADB8-612465CDF120"
"19/12/2015","Rudík","Household","Furniture & Equipments","Sconti","Debit Card","CZK","-2069.0",,"9E448CCF-DD5D-460B-9E1A-EFAD4C658E79"
"19/12/2015","Rudík","Sport","Equipment","None","Debit Card","CZK","-5400.0","Lyze+hulky","32C91EEE-B1BB-4826-953C-4F44CD7B5397"
"20/12/2015","Rudík","Household","Groceries","Albert","Debit Card","CZK","-427.0",,"A0FD48BE-AEE4-4560-A5F6-56A948842918"
"20/12/2015","Rudík","Household","Medicine","None","Debit Card","CZK","-147.0","Bepanten","A6F75709-6906-4E96-B5A8-96944D2B16C7"
"20/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-79.0",,"A014BA17-B13A-4C12-9A5A-6E1E8ED6651D"
"21/12/2015","Rudík","Household","Medicine","None","Debit Card","CZK","500.0","Pojistovna hrazeni","9AE34CE8-C134-40ED-89AA-F2EFD091744D"
"22/12/2015","Rudík","Personal","Other","None","Debit Card","CZK","-60.0","Post","D211D80F-1DBF-4826-985C-ED18AC9E6C55"
"22/12/2015","Rudík","Personal","Other","None","Debit Card","CZK","-150.0",,"491F7F5D-78F8-4B1E-BC00-2B12166CC1BF"
"22/12/2015","Rudík","Personal","Gifts","None","Debit Card","CZK","-1048.0","Katik","9B87CCF0-1077-4AB5-8105-A20DCA8133B9"
"22/12/2015","Rudík","Sport","Equipment","Hervis","Debit Card","CZK","-299.0",,"945BEFD0-D745-4442-A817-CA30E7A867AA"
"23/12/2015","Rudík","Personal","Other","None","Debit Card","CZK","-100.0","Drogerka","ABE508E7-65A9-4688-8674-0BE8DACC59EB"
"23/12/2015","Rudík","Sport","Equipment","Hervis","Debit Card","CZK","-100.0","Servis lyze","D7A35A06-EDAC-4C59-B06D-CA72B26C03A6"
"23/12/2015","Rudík","Sport","Equipment","Hervis","Debit Card","CZK","-56.0",,"51173EFB-E325-456A-91B7-133A866F89C0"
"23/12/2015","Rudík","Meals","Work lunch","None","Debit Card","CZK","-29.0",,"F9C86E76-6E5F-4BAF-99EB-93F32733F652"
"23/12/2015","Rudík","Entertainment","Books & Magazines","None","Cash","CZK","-295.0",,"4BF99748-5736-4703-B73C-4961B9960B15"
"23/12/2015","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-525.0",,"1B2D7061-0962-4E82-ADFD-C8AC835BCF75"
"24/12/2015","Rudík","Car","Fuel","None","Debit Card","CZK","-175.0",,"A8EF5B1D-EB40-4101-B867-65F7E1A90D82"
"25/12/2015","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-80.0",,"ADC8BE5F-A681-44E2-BE89-C9033FEAE28F"
"26/12/2015","Rudík","Household","Groceries","None","Debit Card","CZK","-170.0",,"82A71D82-11A6-4135-88AC-53D8B713F684"
"26/12/2015","Rudík","Meals","Restaurant","None","Debit Card","CZK","-170.0",,"F250597F-4034-4F39-9E94-7867F3C5673E"
"26/12/2015","Rudík","Car","Fuel","None","Debit Card","CZK","-507.0",,"E88C08B3-49EE-412A-B2B1-E39A5A268D09"
"26/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-15.0",,"A8B9F136-8B59-4EBB-B9EF-8CB71C4249EC"
"27/12/2015","Rudík","Household","Groceries","None","Debit Card","CZK","-266.0",,"115F7CEF-A009-4E15-9A2C-DA60ECFD07B8"
"27/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-26.0",,"5C9E189F-C441-4F7A-910C-CFBFF3A19D61"
"28/12/2015","Rudík","Personal","Fees","Vodafone","Direct Debit","CZK","-562.0",,"3F430771-AF20-4E31-9F66-F54F75EE2314"
"28/12/2015","Rudík","Meals","Restaurant","None","Debit Card","CZK","-160.0",,"DB4DE1C0-BAF5-4CFE-92C3-495151D8A6E5"
"28/12/2015","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-200.0",,"BB92F180-9EC8-4635-8CFA-C6420B44F106"
"28/12/2015","Rudík","Sport","Fees","None","Cash","CZK","-140.0","Bowling","A5579402-A3E9-4A3C-94EC-A475CFE059C4"
"28/12/2015","Rudík","Household","Groceries","None","Debit Card","CZK","-1000.0","Bazen abonent","57E608D8-1FDF-4348-A46A-5E0621494693"
"29/12/2015","Rudík","Sport","Fees","None","Cash","CZK","-1550.0","Cityski","FC36678F-6C3C-4A20-BBDB-5E827A930ED5"
"29/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-30.0",,"401BDF77-4628-41FB-BF52-F1B5E95BCEE4"
"30/12/2015","Rudík","Meals","Snack","None","Debit Card","CZK","-159.0",,"8A8F4ACF-3108-408E-9525-564C77D8F0EA"
"30/12/2015","Rudík","Household","Furniture & Equipments","Ikea","Debit Card","CZK","-4500.0","Skrinky kuchyne","63639297-3355-4E54-A9C8-A9DE5A153390"
"30/12/2015","Rudík","Car","Fuel","None","Cash","CZK","-400.0",,"0CD9F36B-0FFE-4B08-8760-8C41AB6E6647"
"31/12/2015","Rudík","Meals","Restaurant","None","Debit Card","CZK","-100.0",,"8D4D0633-0372-45B8-A35F-055EC7242889"
"01/01/2016","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-100.0",,"ADF0DE85-155F-4584-B4FD-9CFA946A1397"
"02/01/2016","Rudík","Investments","Insurance","Aegon","Account Transfer","CZK","-1150.0",,"118E231C-9E93-42B1-B5E3-3F9AC9C8EDB6"
"02/01/2016","Rudík","Car","Fuel","None","Debit Card","CZK","-300.0",,"2D897F5C-D6AE-47E7-B8C4-CFF6DEE405DE"
"02/01/2016","Rudík","Car","Fuel","None","Debit Card","CZK","140.0",,"6ACBACBA-9C15-48EB-8DEE-57DAEFCBCE89"
"03/01/2016","Rudík","Entertainment","Culture","None","Debit Card","CZK","-358.0",,"9E5EE2F7-DC5D-4427-BF53-DE2F57DBEEB5"
"03/01/2016","Rudík","Meals","Snack","None","Debit Card","CZK","-25.0",,"2EB70691-1762-4E0A-859B-0A08F1750D22"
"03/01/2016","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-63.0",,"33581B21-1D59-419D-BDF8-C6A3F33C7E52"
"05/01/2016","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-40.0",,"8B8B4A08-3A43-4F18-A0F5-9A09359DD16D"
"05/01/2016","Rudík","Meals","Snack","None","Debit Card","CZK","-30.0",,"ECC54FC2-A9DD-4A93-8368-BF4ED1575755"
"06/01/2016","Rudík","Meals","Snack","None","Debit Card","CZK","-30.0",,"366571AA-C23D-4C93-84BA-AECBBE257C93"
"06/01/2016","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-150.0",,"5DD42700-FA9E-45C3-8BAB-64C47DA0BDDE"
"06/01/2016","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-35.0",,"A937F2FC-F138-4059-9113-21BD6C1489EF"
"07/01/2016","Rudík","Household","Maintenance & Repairs","None","Debit Card","CZK","31011.0","Okna","FC3AA176-081F-465D-9141-001FEEF7398E"
"07/01/2016","Rudík","Personal","Gifts","None","Debit Card","CZK","-38.0",,"A9DBC5ED-7D84-4522-8BC7-368C4F9C124F"
"07/01/2016","Rudík","Meals","Snack","None","Debit Card","CZK","-38.0",,"6CFBD136-E797-43C3-9D77-6023C2865534"
"07/01/2016","Rudík","Personal","Gifts","None","Debit Card","CZK","-225.0","Jindra darek","BA1F8B40-2D2E-4C63-B66C-4FCA911DB97F"
"08/01/2016","Rudík","Meals","Snack","None","Debit Card","CZK","-80.0",,"BDA28940-F475-4FFE-9709-90E72BFA5660"
"08/01/2016","Rudík","Car","Fuel","None","Debit Card","CZK","-260.0",,"DAFDD427-D323-4F57-A435-06C0A4B3C228"
"08/01/2016","Rudík","Personal","Gifts","None","Debit Card","CZK","-600.0","Iris kvetiny","99B6C972-9BDA-4149-93AE-09D6A56B5C72"
"08/01/2016","Rudík","Meals","Restaurant","None","Debit Card","CZK","-124.0",,"AD4A56A2-D009-4BE1-B2E8-260A453C3465"
"08/01/2016","Rudík","Household","Groceries","None","Debit Card","CZK","-129.0",,"C31BB41E-19F2-44C4-8189-2717E67284BF"
"08/01/2016","Rudík","Household","Groceries","None","Debit Card","CZK","-130.0",,"E7C5BB01-8737-46DA-9734-39DDDBC2AB9A"
"08/01/2016","Rudík","Household","Groceries","None","Debit Card","CZK","-257.0",,"0A74371A-981E-457E-9154-51691991C73C"
"09/01/2016","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-250.0",,"BBDF5BFD-52D8-4C02-B974-3AA13D0A521C"
"09/01/2016","Rudík","Car","Fuel","None","Debit Card","CZK","-200.0",,"7DFDDF6A-00C7-49E6-8062-C6D4B24575BC"
"09/01/2016","Rudík","Household","Other","None","Debit Card","CZK","-50.0",,"8556779C-81A0-41CB-AD5B-0B2D7E991488"
"09/01/2016","Rudík","Electronics","Computer & computer stuff","ElectroWorld","Debit Card","CZK","-599.0","Budik","96BF088F-2D9F-4751-B7A1-7DBC94CE993E"
"09/01/2016","Rudík","Household","Groceries","None","Debit Card","CZK","119.0",,"2967F650-6DEC-468E-B0D2-0C8802186082"
"10/01/2016","Rudík","Entertainment","Other","None","Debit Card","CZK","-59.0",,"50F4D0AC-2285-465E-8C3B-A2C22148F0D9"
"10/01/2016","Rudík","Car","Other","None","Debit Card","CZK","-120.0",,"2DCC4CFB-2D3B-4489-BF85-1E6A939210EF"
"10/01/2016","Rudík","Household","Groceries","Kaufland","Debit Card","CZK","-256.0",,"EEB4420B-728F-4824-9C30-20EC600C98E7"
"11/01/2016","Rudík","Personal","Other","None","Debit Card","CZK","550.0","Jindra","3EB50AC4-B2EE-4572-8BC2-6011E5983A0A"
"11/01/2016","Rudík","Meals","Snack","None","Debit Card","CZK","-40.0",,"8BCFEC5D-ED5E-4226-A3DC-BA13C46F8367"
"11/01/2016","Rudík","Fashion","Clothes","Luggi","Debit Card","CZK","-7987.0","Kabat + kalhoty + sala","DF8DD85B-383B-4D7F-A07C-167F9227BB3E"
"11/01/2016","Rudík","Personal","Other","None","Debit Card","CZK","-200.0","Knihovna","B517E7B1-79F8-45E5-B6FC-2A580F54914A"
"12/01/2016","Rudík","Income","Other","None","Account Transfer","CZK","3000.0",,"E4D1882D-6B6D-459D-95D6-D63D27D1120F"
"12/01/2016","Rudík","Personal","Education","None","Cash","CZK","-450.0","Masaz","4C10E9D3-CEA5-4FA2-A3CF-6C6353F18BB2"
"14/01/2016","Rudík","Personal","Other","None","Debit Card","CZK","-47.0","Pojisteni","213C8B52-E563-4D99-9788-C8F3A49EF413"
"14/01/2016","Rudík","Income","Salary","None","Debit Card","CZK","50101.0",,"2D923108-BC6F-4445-A9E0-BCC0EAA6A42E"
"14/01/2016","Rudík","Meals","Snack","Lidl","Debit Card","CZK","-57.0",,"9F114849-E313-413C-AF60-AE1B7E220839"
"14/01/2016","Rudík","Household","Maintenance & Repairs","Lidl","Debit Card","CZK","-50.0",,"8CEA592B-0D67-4760-8628-1B77A429240C"
"14/01/2016","Rudík","Sport","Fees","None","Cash","CZK","-220.0","Lyze","79177C49-1012-4B4C-BC6C-F197C92985C0"
"14/01/2016","Rudík","Personal","Transportation","None","Debit Card","CZK","-200.0",,"A943CF97-5E19-4A4F-9797-1E79902D1790"
"15/01/2016","Rudík","Household","Mortgage","KB","Direct Debit","CZK","-7603.0",,"52BE7255-6447-44B4-AFD8-818934DE479D"
"15/01/2016","Rudík","Household","Services & Other fees","Eon","Direct Debit","CZK","-550.0",,"4B52616E-E022-419F-B061-EE947F685CF1"
"15/01/2016","Rudík","Investments","Pension","Česká Spořitelna","Account Transfer","CZK","-1500.0",,"76789162-E04C-44C0-A6AB-66076F8E689A"
"16/01/2016","Rudík","Household","Services & Other fees","None","Account Transfer","CZK","5000.0","Katka","78FCED43-7046-4EB8-B3AF-E88D1211B4AF"
"16/01/2016","Rudík","Fashion","Clothes","None","Debit Card","CZK","-99.0",,"884852BF-3FCA-4883-A39D-63DD0EB84BE1"
"16/01/2016","Rudík","Meals","Snack","None","Debit Card","CZK","-100.0",,"004A8DA9-70D6-4789-BFB6-DAE64183D144"
"16/01/2016","Rudík","Household","Furniture & Equipments","Breno","Direct Debit","CZK","-1366.0","Koberec kuchyn","F1FE2364-1C58-44A6-A789-D73F7709A168"
"17/01/2016","Rudík","Investments","Insurance","None","Debit Card","CZK","-124.0","Lyzovani","E1367EA1-A19C-43F0-939D-9B91F2217E84"
"17/01/2016","Rudík","Sport","Fees","None","Debit Card","CZK","-1500.0","Cityski","12A200D0-D7FE-4161-9473-DAE461778E9F"
"18/01/2016","Rudík","Investments","Investments","Conseq","Account Transfer","CZK","-3500.0",,"DEEABCD8-B34E-45D7-8DF9-6769643E8BCB"
"18/01/2016","Rudík","Household","Services & Other fees","None","Account Transfer","CZK","-4281.0",,"DEFA4009-9756-4B4B-88A9-94FDAB84D543"
"18/01/2016","Rudík","Personal","Other","Wedos","Debit Card","CZK","-363.0","Rudypokorny.cz","F8C4A40C-8794-4DF1-B492-BFF915A27DD4"
"19/01/2016","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-300.0",,"5A665326-9924-464F-AE08-4CDDAE828D0F"
"20/01/2016","Rudík","Household","Groceries","Albert","Debit Card","CZK","-482.0",,"1C7BD378-3355-41C9-8E12-676426435304"
"21/01/2016","Rudík","Car","Fuel","None","Debit Card","CZK","-350.0",,"AE9146BD-F0A6-4C84-9BF2-94472E7C7A6A"
"21/01/2016","Rudík","Car","Repairs & Maintenance","AutoClinic","Account Transfer","CZK","-6200.0","Konecny","DAD0CB8A-6DE1-4167-9447-40D58F5FA896"
"21/01/2016","Rudík","Household","Groceries","Lidl","Cash","CZK","-206.0",,"257C5047-18C9-40B1-BAB0-6356B6699FA0"
"21/01/2016","Rudík","Household","Furniture & Equipments","Lidl","Cash","CZK","-199.0",,"22F69928-364F-4AAE-AC0D-689FA5A078D7"
"22/01/2016","Rudík","Sport","Fees","None","Debit Card","CZK","-1100.0","Skipas bila","7C4981E9-4504-4E3C-BB51-3BC3BF9209EA"
"22/01/2016","Rudík","Meals","Snack","None","Debit Card","CZK","-30.0",,"7E27F1A2-5173-4118-92FB-81FA369D9B71"
"22/01/2016","Rudík","Entertainment","Other","None","Debit Card","CZK","-50.0","Casopis","C1607B0C-F0B2-4F2F-8C30-40A739CF8071"
"22/01/2016","Rudík","Meals","Snack","None","Debit Card","CZK","-100.0",,"6E00EE76-883B-4B8C-A633-AD1349CF2A9F"
"23/01/2016","Rudík","Car","Fuel","None","Debit Card","CZK","-609.0",,"B4720727-B7E4-4A72-A242-9031EC4643AA"
"23/01/2016","Rudík","Car","Fuel","None","Debit Card","CZK","-400.0",,"B4D7B7B7-6D30-45CE-A80B-65A595FEE92A"
"23/01/2016","Rudík","Car","Other","None","Debit Card","CZK","-440.0","Disky","12A71400-F880-41E0-BCED-BEB00508F17A"
"24/01/2016","Rudík","Meals","Snack","None","Debit Card","CZK","-56.0",,"96460FFD-7DB3-4BA1-9CBB-7647DE0D8047"
"24/01/2016","Rudík","Entertainment","Party & Pub","None","Debit Card","CZK","-416.0",,"0F417CB0-C687-417F-8EFF-C493DBAEC64E"
